"","Loop","fWAR","WAR_1","WAR_2","WAR_3"
"2614",2614,0.251255243707001,0.14135694652527,0.264758909400981,0.264768737312167
"2615",2615,0.068846034818382,1.08935199969452,0.0106800495708374,0.0123469567245018
"2616",2616,0.326923262342859,0.547933047480653,0.344618827711725,0.34376378965516
"2617",2617,0.301852291132194,0.272023015933623,0.345176309789498,0.345165583514177
"2618",2618,0.282856502605488,0.257482106570069,0.335664504335948,0.335503022532354
"2619",2619,0.243109315677004,0.235970661671978,0.260310046639722,0.260313255753139
"2620",2620,0.336724822214938,0.294072610199223,0.388680960705281,0.388399912562777
"2621",2621,0.190037299258363,0.102392227266076,0.225568941504686,0.225528250552449
"2622",2622,0.225931992514424,0.367444874792885,0.209623246414336,0.209498950346501
"2623",2623,0.336497798175068,0.26365357049072,0.325891380764145,0.325770436931812
"2624",2624,0.199941612077105,0.724807712096218,0.245824641342098,0.244824704922346
"2625",2625,0.231819576500466,0.3494811455424,0.216495873758108,0.216342666188267
"2626",2626,0.355691079143448,0.262333306665596,0.409299080552943,0.409173219738857
"2627",2627,0.198319108195895,0.474765020959029,0.225237170717562,0.224838274415202
"2628",2628,0.223538562783043,0.154613568464355,0.26956688162227,0.269578296339942
"2629",2629,0.234497852472946,0.306071901929147,0.285130323187226,0.284956640113101
"2630",2630,0.246515077670019,0.273586978536659,0.235050104705045,0.234934504821791
"2631",2631,0.211795070657835,0.15903697748056,0.218267299751061,0.218254260668635
"2632",2632,0.226325386600445,0.455473634955251,0.214343825567943,0.21399548627671
"2633",2633,0.243359243421713,0.363547697552913,0.267772333810699,0.267694133368927
"2634",2634,0.447230100180892,0.0252958257063367,0.666261266415802,0.665033628083528
"2635",2635,0.345227691691269,0.314028430066034,0.354182599228994,0.354095257564417
"2636",2636,0.26950324462591,0.242899392140739,0.346908988177955,0.346730684137624
"2637",2637,0.201308979335334,0.19902681249966,0.219741353966972,0.219748192333454
"2638",2638,0.298259643898887,0.252838816937507,0.339651743979293,0.33938561847213
"2639",2639,0.290218848478135,0.360540873214404,0.300875405974066,0.300252592320658
"2640",2640,0.260359034332171,0.245631112558128,0.336741451470969,0.33648038257538
"2641",2641,0.324376535979075,0.264272462520008,0.36246900432727,0.362321339341242
"2642",2642,0.323631101910705,0.267536133864675,0.432300040253115,0.431005365691297
"2643",2643,0.326457122397159,0.397196427777882,0.336662933035161,0.336570870280463
"2644",2644,0.207227971802937,0.315833513885244,0.216468291210331,0.216311920054643
"2645",2645,0.396790221002815,0.305836219461306,0.444334037308405,0.443995754737571
"2646",2646,0.300423539835422,0.289223803033193,0.313961603641114,0.313788507300788
"2647",2647,0.245433639296859,0.410728033604632,0.306041606575268,0.305108184737188
"2648",2648,0.360753204333724,0.303400926661624,0.419084421086942,0.418341444017968
"2649",2649,0.174866632492625,0.304160799952052,0.18379917362463,0.183747048325126
"2650",2650,0.123492318025303,0.980996223691978,0.0601730041426259,0.0620206067203745
"2651",2651,0.0861078942541303,1.11735833159456,0.139470079944901,0.134936491210001
"2652",2652,0.148346148787521,0.267633314097019,0.161992295986525,0.161976276435439
"2653",2653,0.239625124899956,0.235817194215935,0.251617337755582,0.251614568462744
"2654",2654,0.175340364824419,0.203178112090751,0.174969775439715,0.174967946130239
"2655",2655,0.17321452517531,0.202377553130465,0.175829369799556,0.1758109977765
"2656",2656,0.32725176593774,0.359053464113287,0.383830946100155,0.383618767532285
"2657",2657,0.264653275862026,0.197419116148862,0.281664798839993,0.281678296930203
"2658",2658,0.255538150959897,0.210103857572634,0.28862865111364,0.288612045641243
"2659",2659,0.321393310676337,0.344954455445664,0.340623621694522,0.340564614975504
"2660",2660,0.237307772737772,0.1853396651135,0.285366802095192,0.285352182006285
"2661",2661,0.30535167757583,0.546458581108474,0.348399613053204,0.348238748500285
"2662",2662,0.071731172133057,0.756886103969087,0.16929305442395,0.167593430449899
"2663",2663,0.293397683576921,0.364712055857358,0.356458930788578,0.356046040638942
"2664",2664,0.200503174737349,0.794516456082112,0.108318292007848,0.108697784568539
"2665",2665,0.319141245273558,0.165410453780751,0.398319036054157,0.398194739015982
"2666",2666,0.331312187545215,0.319240688027868,0.340093151033688,0.339564835792343
"2667",2667,0.0319546165848381,0.634254409834979,0.198532322575644,0.196689845861389
"2668",2668,0.42351950948037,0.16188477472784,0.579647749190366,0.578682737082014
"2669",2669,0.351330186515811,1.48855970340555,0.158651898938814,0.149898524490921
"2670",2670,0.197232639318045,0.134057493041253,0.216850614430096,0.21685237577519
"2671",2671,0.243260426164571,0.211207156580944,0.263719110078546,0.263727044755045
"2672",2672,0.255016923049524,0.298929309466903,0.29904886918608,0.298908058767114
"2673",2673,0.220979076849487,0.333201327895831,0.236370444252407,0.236363805105509
"2674",2674,0.304292877350163,0.313216180520149,0.311700146262543,0.311449025635847
"2675",2675,0.344341659087787,0.37829448487488,0.341018446039643,0.340672648205355
"2676",2676,0.292336609650708,0.256608143605556,0.3486177536287,0.348597354117649
"2677",2677,0.254611244004156,0.298054780367055,0.265178382137464,0.265168166216357
"2678",2678,0.290355367229678,0.227045740274709,0.360120333775714,0.35994072863287
"2679",2679,0.281094690667058,0.395584549304079,0.294838497212233,0.294793326890546
"2680",2680,0.289117362917453,0.321982078102457,0.354632027783043,0.35418302029222
"2681",2681,0.143235190719522,0.225798575157886,0.142926572505337,0.142925688603719
"2682",2682,0.183987753360649,0.138082289153142,0.223663136888383,0.223634107131677
"2683",2683,0.228932053332121,0.35324455324839,0.284552155487162,0.284291924211522
"2684",2684,0.411555918919183,0.123332465933762,0.620832560728819,0.617569136113255
"2685",2685,0.0713110637129805,0.802969611984326,0.33287806835208,0.327970244580922
"2686",2686,0.274632267241756,0.400188873825836,0.327808545850431,0.327391044506869
"2687",2687,0.283934022699616,0.369126575673367,0.26942515723343,0.269136796957683
"2688",2688,0.0727645727496145,0.898004836892565,0.0953047817505981,0.0938035237380637
"2689",2689,0.21441321005727,0.249665273095363,0.237662270409304,0.237570980686389
"2690",2690,0.252475967007318,0.293074607572285,0.282282201170415,0.28216617488114
"2691",2691,0.135342683868488,0.831110296465509,0.151955429033487,0.148331195770698
"2692",2692,0.258387212471681,0.300801316118501,0.284570831338042,0.284496490206355
"2693",2693,0.325001802900278,0.274897773130267,0.358486859902219,0.358250511332395
"2694",2694,0.317937996709446,0.398421285091951,0.302140146707469,0.301513257134347
"2695",2695,0.25380735773994,0.389121919493094,0.268248867756351,0.268107489536937
"2696",2696,0.179870646561982,0.207141186701882,0.195819072435914,0.195813360896756
"2697",2697,0.329998722904121,0.178131527255463,0.36545755074227,0.365413451040467
"2698",2698,0.313894246270433,0.490267163384321,0.328230226954998,0.327832116978863
"2699",2699,0.415811586205908,0.277346285228774,0.509267244848254,0.50894653012981
"2700",2700,0.206267122215254,0.118273545154579,0.282063182751778,0.282026782243806
"2701",2701,0.240587590444721,0.518886366235403,0.228437925359064,0.228109733815266
"2702",2702,0.25249570200401,0.323719695447897,0.281619046506488,0.281619376418556
"2703",2703,0.390338607086714,0.267392162909508,0.460102287168905,0.459985925089428
"2704",2704,0.211520807904436,0.27768442019888,0.208340735907941,0.208328435622715
"2705",2705,0.396659576986184,0.219144596356318,0.389885673693643,0.389670920772194
"2706",2706,0.32067853932778,0.26845711695825,0.326979754834707,0.326550403217711
"2707",2707,0.245032667847648,0.35902426215326,0.21653159872326,0.216480365397857
"2708",2708,0.260661034034095,0.498419017452109,0.255880776693845,0.2554743533199
"2709",2709,0.334856581035753,0.219341883852738,0.377571130630967,0.377443391423594
"2710",2710,0.319496261607357,0.299116485629944,0.348162268981753,0.347993399785995
"2711",2711,0.203714878732926,0.31185773731041,0.215441331163355,0.215354078764964
"2712",2712,0.312500329292768,0.317555188046283,0.344897284676193,0.344711605220138
"2713",2713,0.218132793839202,0.251075543424409,0.235673792359473,0.235680620333593
"2714",2714,0.223801444607071,0.519055754966098,0.227740103398016,0.22736037908216
"2715",2715,0.00759161591457525,1.1835002495615,0.0593045657896146,0.0589024288877894
"2716",2716,0.27923445164152,0.492385410321023,0.283869732586219,0.283495261380694
"2717",2717,0.245399741957567,0.322357726449232,0.253633572329202,0.253546697524577
"2718",2718,0.378709280743651,0.186527529148303,0.446842463381109,0.446659537389021
"2719",2719,0.250741450805974,0.300559373163031,0.373517873516783,0.372824241301657
"2720",2720,0.268103398342089,0.576587176522989,0.185174947356688,0.184715559000579
"2721",2721,0.197349622593524,0.208716605439856,0.23392366850211,0.233910648817353
"2722",2722,0.300160667972063,0.235569995179787,0.347856391177093,0.347743938040848
"2723",2723,0.215735640744916,0.169480410495246,0.244553239693221,0.244562074108276
"2724",2724,0.398503963620362,0.417423489227735,0.393604098354259,0.393208678057794
"2725",2725,0.232771624771216,0.15405229367123,0.310656117717309,0.310530716154984
"2726",2726,0.288925052188931,0.384956710234188,0.338912748650938,0.338685190353452
"2727",2727,0.256771047006258,0.239787142890202,0.290024704665185,0.290008951195321
"2728",2728,0.26106026948573,0.187103967116984,0.28209178009892,0.282092991201385
"2729",2729,0.308697144779994,0.346829347629548,0.324992944997547,0.324835838969469
"2730",2730,0.294342484137168,0.263584086326679,0.301342474992406,0.301146938747305
"2731",2731,0.236514816252966,0.271439900685123,0.247875599852801,0.247876079089295
"2732",2732,0.169610422270045,0.214472997778659,0.177800312162021,0.177793902769379
"2733",2733,0.280667689317495,0.451250885668536,0.29568288520341,0.295315684440105
"2734",2734,0.330509967993712,0.430860914325043,0.28096506982315,0.28037726363698
"2735",2735,0.244525675271445,0.332682989663535,0.25703339992005,0.256834764607412
"2736",2736,0.25900457343929,0.743936650271854,0.089219793705848,0.0891975071051658
"2737",2737,0.226863690655058,0.317824991365795,0.233705852721243,0.233603898899934
"2738",2738,0.174761953768342,0.0746967509682289,0.196656295936422,0.19666211665404
"2739",2739,0.276654253199687,0.26119300276998,0.289425557500856,0.289246848079474
"2740",2740,0.341087839436802,0.358753071029574,0.329828400523673,0.329413222633745
"2741",2741,0.229247515275519,0.829318054991314,0.0252072695869269,0.0266986199214182
"2742",2742,0.284916243758621,0.283607445130369,0.335660556164321,0.335665551479915
"2743",2743,0.246655256125249,0.378494980949068,0.281785174471917,0.281709109372737
"2744",2744,0.367719776814806,0.26772074585119,0.422451438544547,0.421726023442022
"2745",2745,0.259677493702603,0.182552072933196,0.289825020021648,0.289793768564065
"2746",2746,0.237737668633588,0.792005783842885,0.150899691617258,0.150395959293531
"2747",2747,0.28990290424515,0.317939691812359,0.308034503325062,0.307907988835727
"2748",2748,0.412230193392472,0.184710153482868,0.492752108138328,0.492568507668123
"2749",2749,0.225567195626365,0.179082394355293,0.239937042721871,0.239941746014759
"2750",2750,0.340077417969521,0.316650230605235,0.38653782187604,0.386338949339582
"2751",2751,0.314330099881637,0.32023171593981,0.341626847713603,0.341511089129831
"2752",2752,0.293549904976721,0.312123510242849,0.321069407201724,0.320943515465659
"2753",2753,0.269739991814253,0.261227734090557,0.326030232373444,0.325728833731701
"2754",2754,0.23695340105866,0.316202288537964,0.242306882282739,0.242272059803566
"2755",2755,0.297177018482128,0.28102937522368,0.294925987931883,0.294775021282584
"2756",2756,0.203710425179753,0.403547330515453,0.214258399097759,0.214103994014396
"2757",2757,0.214673706087139,0.272319107366977,0.23785461966655,0.237844607727709
"2758",2758,0.305157974157029,0.408170456156968,0.290486242057577,0.290069474538135
"2759",2759,0.237659179185924,0.312841586808947,0.318193565166671,0.318065613494768
"2760",2760,0.239088626823364,0.283485967747106,0.232532778197021,0.232533277445514
"2761",2761,0.263912651366412,0.228204500244584,0.312769760942786,0.31267108586248
"2762",2762,0.189917654574885,0.165142990914915,0.200222644209663,0.200201865182411
"2763",2763,0.179517904268813,0.177345460853736,0.201619357475946,0.201599287004076
"2764",2764,0.275696357619701,0.446052200576253,0.274392740871778,0.273762815267608
"2765",2765,0.414863674515948,0.303195553863331,0.47488953448542,0.474068353387623
"2766",2766,0.29121661407946,0.416166138861758,0.314562892801773,0.314165217421748
"2767",2767,0.436558750785328,0.156851936294445,0.468119531777975,0.467854901875706
"2768",2768,0.30976991842762,0.306908715854211,0.353309598731353,0.353203640093466
"2769",2769,0.233541964592108,0.474186142579479,0.26193811866076,0.261399776549778
"2770",2770,0.154180530268976,0.44451054289136,0.162186762870015,0.161966703741012
"2771",2771,0.266863232987283,0.321881447344278,0.285205306692607,0.285129319800173
"2772",2772,0.226267776158719,0.207565200930028,0.266988165886261,0.266912667829638
"2773",2773,0.276274881147215,0.308055392536151,0.367955815361203,0.367885800604846
"2774",2774,0.346630766186382,0.273519062585366,0.420707945306922,0.420368040502435
"2775",2775,0.012058742152602,0.765663181791265,0.116973804470657,0.115178504016004
"2776",2776,0.189450710617542,0.499393481980579,0.208917011076243,0.208433994348425
"2777",2777,0.17936296950675,0.569402199929957,0.176318056239678,0.17585051433779
"2778",2778,0.291126114854331,0.358564524398593,0.317846331636861,0.317672997096798
"2779",2779,0.263628675484068,0.554666852942983,0.26617679480777,0.265294297878725
"2780",2780,0.321501914685259,0.190590774987168,0.370219931103045,0.37015765998428
"2781",2781,0.378211710567667,0.40551717742217,0.481111178046036,0.480664772982767
"2782",2782,0.215232045817225,0.557427401009453,0.247384909004681,0.24694591821368
"2783",2783,0.327820937998178,0.421033253411317,0.290588253290268,0.290185948044865
"2784",2784,0.290919779417496,0.339053747499192,0.374464353748724,0.374038132425649
"2785",2785,0.337203594928273,0.35124784028937,0.392197255782215,0.392005542243336
"2786",2786,0.368722516547404,0.386827004913395,0.431339371438811,0.431059314912975
"2787",2787,0.258205340698386,0.201425468895614,0.302172161706625,0.302145657829023
"2788",2788,0.167009428110929,0.675268414017351,0.171611745685451,0.170916954198784
"2789",2789,0.341277753685261,0.446478125516362,0.449095323250031,0.448148646463368
"2790",2790,0.264676735543937,0.363282692095555,0.278302524232562,0.278231875539867
"2791",2791,0.379169278856749,0.403652250433556,0.41158841840773,0.410831228675351
"2792",2792,0.244107485865891,0.354202470199812,0.276342250523205,0.276291561763238
"2793",2793,0.273679790605121,0.23954632581564,0.290539012504827,0.290517610926542
"2794",2794,0.288644029020168,0.37268080508922,0.258652479586567,0.258354305824282
"2795",2795,0.285460794820808,0.557242607479534,0.334428024776407,0.333569090551908
"2796",2796,0.120426049282622,0.480674881148844,0.125056486532286,0.124771279589509
"2797",2797,0.259293599042775,0.180513735995696,0.299229639918478,0.299233455890525
"2798",2798,0.258763759595993,0.205119325874808,0.278939177837817,0.278946505833923
"2799",2799,0.298004674765965,0.433634553650937,0.277566472096979,0.277055458843901
"2800",2800,0.233680278421983,0.280494273183524,0.275919492038692,0.275799649144615
"2801",2801,0.281317569696187,0.363573476214745,0.307108069331325,0.307100383125854
"2802",2802,0.277630010034071,0.294450227808666,0.315022621162582,0.314895940517298
"2803",2803,0.229580467607597,0.336042846708331,0.260604101881741,0.260485861023372
"2804",2804,0.315203039307187,0.285751457443513,0.329439587445418,0.329429570572218
"2805",2805,0.324786037551352,0.37267074804127,0.391713286085019,0.391543127638682
"2806",2806,0.402729523861072,0.205774907821521,0.481402909844638,0.481248512735099
"2807",2807,0.266343268630475,0.218994612434396,0.283615570995728,0.283456502756792
"2808",2808,0.112193124016557,0.859366688961745,0.0828509426746971,0.0831312193594553
"2809",2809,0.0891987496600099,0.712534006700866,0.246393680063529,0.245406054301437
"2810",2810,0.413372652374466,0.30436341692588,0.412295413844314,0.411923334725062
"2811",2811,0.216915868565769,0.311185034953308,0.256168862469908,0.256110438298085
"2812",2812,0.221972524856674,0.267975551021332,0.259006230748819,0.258869561914449
"2813",2813,0.359052627036455,0.140037596871394,0.610993038932033,0.608972762879814
"2814",2814,0.265844592298029,0.11659733283823,0.479245472111141,0.477777391668373
"2815",2815,0.332051801319245,0.340966380182618,0.320961945962726,0.32068782046525
"2816",2816,0.260580104893943,0.245065164000797,0.323279813289227,0.32316950255622
"2817",2817,0.233602464089534,0.437723152690859,0.236463830913917,0.236333769770601
"2818",2818,0.359582176609706,0.479015918951536,0.391429009202611,0.390868436380417
"2819",2819,0.187728316001912,0.294620349263363,0.314157836463841,0.313373257074509
"2820",2820,0.174323989597675,0.221076734012515,0.174438568705242,0.174431649552725
"2821",2821,0.329852525147366,0.412296646558022,0.510293751762528,0.509607476986323
"2822",2822,0.286373414165943,0.25264642002254,0.331555267874916,0.331218282466926
"2823",2823,0.473570209441624,0.183460051683673,0.532117419714419,0.53156438502119
"2824",2824,0.185324797403168,1.05219698569589,0.175884182438249,0.170105769277834
"2825",2825,0.271833665454991,0.318508743349547,0.293761026224884,0.293669287326978
"2826",2826,0.330688724316299,0.28917933835044,0.367258116901319,0.367034657335113
"2827",2827,0.335418095648027,0.217054925184953,0.368541587106334,0.368248523499948
"2828",2828,0.228540106742164,0.286794180130321,0.291351407332275,0.291175375710683
"2829",2829,0.203457962717093,0.282281782067158,0.227245767333949,0.227246985619368
"2830",2830,0.109316833475884,0.167118796223143,0.115689786082495,0.115690262089825
"2831",2831,0.275075076072624,0.317494039176111,0.348027403371468,0.347508381201753
"2832",2832,0.20293913628738,0.160650694711215,0.24297681256404,0.242986156332561
"2833",2833,0.165108355851005,0.875963599304099,0.163151830930691,0.162451249181876
"2834",2834,0.226053294160747,0.25021288471531,0.264058824288064,0.26401453464521
"2835",2835,0.243629862628783,0.353005032160525,0.289022439870021,0.288836422647777
"2836",2836,0.244930296075816,0.279226164044651,0.236146231498251,0.236133240320266
"2837",2837,0.307561953694198,0.18268086839839,0.329295068827848,0.3292588159286
"2838",2838,0.26404776042963,0.21463933872925,0.285585906876846,0.285560356529512
"2839",2839,0.309399783261083,0.452380178550821,0.328836457399588,0.328300384328103
"2840",2840,0.10430771413271,0.924929432460338,0.182927138674487,0.180767815223341
"2841",2841,0.228857824617377,0.240770390125069,0.240798902667286,0.240613181719265
"2842",2842,0.299317766194885,0.280220882158394,0.351548683010181,0.35096857991366
"2843",2843,0.157504332939982,1.14888001673132,0.0615656502597485,0.0615208639377329
"2844",2844,0.335464155811207,0.235181906779586,0.401040619324673,0.400420399636352
"2845",2845,0.274186521263174,0.351480724268908,0.297721738538563,0.297700973691291
"2846",2846,0.160522389717304,0.159922054559057,0.167310241717721,0.167306360194104
"2847",2847,0.344458752531348,0.395656795178991,0.402149137440937,0.401850084063557
"2848",2848,0.0702702467250883,0.880449012826269,0.039578328013478,0.0392347692378508
"2849",2849,0.313415535691426,0.364182898630829,0.348763418386817,0.348410531279537
"2850",2850,0.387787092477653,0.285963688133167,0.480434617304948,0.479882385081738
"2851",2851,0.301971739682621,0.466038372537124,0.345348100146514,0.345181053342584
"2852",2852,0.192167112080928,0.369821906965475,0.220110338020669,0.219904022506473
"2853",2853,0.169171919215574,0.591179332894692,0.127560425887932,0.127156097736395
"2854",2854,0.27225806258332,0.219152279580564,0.323736336397758,0.323600633900441
"2855",2855,0.171799674748201,0.258114909441507,0.218882483393876,0.218838254274233
"2856",2856,0.161020421849672,0.147621620824723,0.170171641211126,0.170173374538859
"2857",2857,0.183787169979674,0.453979874638599,0.169370059373047,0.168939091252018
"2858",2858,0.229709432959802,0.250665839144015,0.278898222187223,0.278770820882805
"2859",2859,0.39018615271634,0.256433422756999,0.440387843144689,0.440233442036185
"2860",2860,0.34534847914775,0.647211969565082,0.244022837225767,0.243595305505295
"2861",2861,0.282061465562864,0.419009159765693,0.352637699547981,0.35258935158704
"2862",2862,0.243750727566749,0.265599137367805,0.302732203659222,0.302632019521461
"2863",2863,0.417455769130577,0.222052689153281,0.468819357713553,0.4683330400385
"2864",2864,0.237437789347545,0.273364138753057,0.256847360196024,0.256762085312118
"2865",2865,0.273794541768283,0.334764274330148,0.307210393869559,0.307210027269678
"2866",2866,0.24714949023693,0.381170115344724,0.265989944056921,0.265930487619954
"2867",2867,0.273139347116708,0.194462295932875,0.305537645516349,0.305517001368693
"2868",2868,0.252028062978292,0.277003751055851,0.28886721386697,0.288697971299469
"2869",2869,0.108765773769083,0.276295146434127,0.122135270502384,0.122115790300548
"2870",2870,0.0430240847312991,0.74476734926339,0.107431776937715,0.10582539596381
"2871",2871,0.332805347022045,0.360959925852858,0.326864364139054,0.32659072537123
"2872",2872,0.179902713877321,0.245465589515064,0.199365750113659,0.19936654338887
"2873",2873,0.23208039042358,0.367200105878985,0.247654948665086,0.247612578316311
"2874",2874,0.297980603238745,0.191555736748153,0.37143476367787,0.371214630418745
"2875",2875,0.300298418869853,0.404987934003428,0.355250097036028,0.354989183462721
"2876",2876,0.302360596763968,0.370459291543202,0.287274307357812,0.287103248686519
"2877",2877,0.227020233726021,0.280364029312599,0.262914821601174,0.262731129576198
"2878",2878,0.333292770820158,0.241257674778785,0.319658867778044,0.319539556668709
"2879",2879,0.297898913962855,0.331586712198647,0.305456206348279,0.305162708419831
"2880",2880,0.239648482580208,0.277057366093548,0.25043661740492,0.250364578032962
"2881",2881,0.204631129064309,0.558159308775778,0.232660321782392,0.232148632634834
"2882",2882,0.185902658770856,0.967249811710966,0.144572846574394,0.140876858636043
"2883",2883,0.451399466572446,0.133778331029229,0.586929369298157,0.58633642949944
"2884",2884,0.318041566135542,0.22423184509769,0.354477671353397,0.354310485552796
"2885",2885,0.190222853125551,0.450982814025261,0.296879827909164,0.296169706592203
"2886",2886,0.223255337882738,0.297695784658676,0.210362842385326,0.210330375586926
"2887",2887,0.0479866171907698,0.811484341051932,0.154027617679375,0.151865847429224
"2888",2888,0.310936905672935,0.378315950145489,0.35750009565368,0.357437258486631
"2889",2889,0.337676263764627,0.411194635898151,0.341265129786765,0.34109964817742
"2890",2890,0.258115099915592,0.221778123539127,0.352194490564365,0.351997741759836
"2891",2891,0.166145045829201,1.3356293282521,0.0172478412616981,0.012992847946516
"2892",2892,0.151207332700739,0.223094115341037,0.151617355021442,0.151618797362525
"2893",2893,0.355740879933217,0.186810501308529,0.531834233658053,0.52949434738271
"2894",2894,0.20148545085872,0.21170352704212,0.202506460810434,0.20250988535593
"2895",2895,0.321376608106271,0.340665539575354,0.341701250032192,0.341087404972982
"2896",2896,0.268341834847334,0.413808708998361,0.260116182607591,0.259871020313059
"2897",2897,0.0693821985715191,1.27695178743767,0.074845297811426,0.0718009020457842
"2898",2898,0.201281458828834,0.782723540015697,0.130686819851213,0.130004668692135
"2899",2899,0.250999283257354,0.216478829552902,0.290782920736753,0.290741206078208
"2900",2900,0.111188733590148,0.190882396113305,0.121339560760123,0.121338461443749
"2901",2901,0.185254192112524,0.415946083052394,0.18721178837224,0.186982598166134
"2902",2902,0.244702203931989,0.301788097787897,0.31309481957465,0.31283458326253
"2903",2903,0.284519988013155,0.220320783171542,0.388748792930753,0.387899394492194
"2904",2904,0.242861584817706,0.276409115869203,0.275320701297965,0.275075697372644
"2905",2905,0.384825112908454,0.191151260307162,0.476282974673087,0.475670824185043
"2906",2906,0.201488723412749,0.265065446234222,0.23353880780404,0.233487618432174
"2907",2907,0.214778488060167,0.304704205088145,0.242389432033512,0.242272164663672
"2908",2908,0.236584127314549,0.277331708633599,0.352917554781668,0.352560994593044
"2909",2909,0.182737802522942,0.555609446537326,0.206860358926901,0.206300848305418
"2910",2910,0.320290124005315,0.336166053107906,0.340001251722217,0.339728602768258
"2911",2911,0.166546348062322,0.149613621740096,0.177795441287683,0.177793975053818
"2912",2912,0.358073486453147,0.236456861359956,0.396850294591293,0.396842954281491
"2913",2913,0.34319262096686,0.192131481586685,0.362251052310422,0.362209891291184
"2914",2914,0.501722045978469,0.246968836771566,0.579889805269268,0.579390452650586
"2915",2915,0.246228656210122,0.253600678281723,0.283996700380175,0.283739411328511
"2916",2916,0.275044286739027,0.286698105324514,0.301865033171321,0.301667203612901
"2917",2917,0.245927083421214,0.0957545164827622,0.291314962228548,0.29131949529955
"2918",2918,0.2189396610694,0.762783006932865,0.1956866347491,0.194571836290662
"2919",2919,0.167280727629938,0.283852503318297,0.184558035913351,0.184488119250772
"2920",2920,0.398620727393655,0.196317752810889,0.425825037116038,0.425368930922051
"2921",2921,0.23402883292195,0.871807933553836,0.0713318319348485,0.078654466539012
"2922",2922,0.0233465887727251,1.08125285876147,0.0258916870252867,0.0263870592406355
"2923",2923,0.258689553565103,0.260090988387017,0.290718681909525,0.290605835065581
"2924",2924,0.239836429692537,0.291744823000741,0.267411378504519,0.267375267761075
"2925",2925,0.248248519205542,0.258705425498538,0.272730462405995,0.272737718368664
"2926",2926,0.399569676617584,0.275223694393435,0.450665617282685,0.450175749623187
"2927",2927,0.286850650104375,0.190741128334355,0.375257984076429,0.374703803972753
"2928",2928,0.344431010279757,0.186208203544584,0.350582937231446,0.350581847747679
"2929",2929,0.359234380419181,0.2994640390034,0.385519833683484,0.384468706116172
"2930",2930,0.0912762910100908,0.10845983293682,0.0957520611013418,0.0957522148978919
"2931",2931,0.273016930327193,0.184239563167221,0.322432606355219,0.322363627725911
"2932",2932,0.342958411694607,0.480935064664854,0.348030051996933,0.347644168636483
"2933",2933,0.188895180180862,0.298103333490245,0.222526362453146,0.222412348592069
"2934",2934,0.274888462695829,0.187818326205674,0.308552142769866,0.308553353246875
"2935",2935,0.249525859099223,0.445960752862408,0.30261976888179,0.302314495403302
"2936",2936,0.212173141962833,0.386695110640281,0.184135069642519,0.184041954674195
"2937",2937,0.253224403985358,0.293944495130471,0.277801275671803,0.277751995036887
"2938",2938,0.365708605783095,0.308965567815462,0.485159197678175,0.484527754122833
"2939",2939,0.260482447259116,0.331125471490997,0.242769173383329,0.242568243852208
"2940",2940,0.246442710858354,0.162213498671365,0.258643013941412,0.258630082805964
"2941",2941,0.23558022682337,0.932829738296147,0.105956339186851,0.107834115448332
"2942",2942,0.182540038192904,0.239724814329402,0.197897284245119,0.197886004537309
"2943",2943,0.301681795369457,0.23472898329716,0.32025825488022,0.32009655588822
"2944",2944,0.182413578483858,0.498932612595693,0.231849901035499,0.231224563382377
"2945",2945,0.308111070641999,0.264728408400486,0.361733416899101,0.361517308539327
"2946",2946,0.231370008376096,0.352947712580767,0.305534704044497,0.305200372995256
"2947",2947,0.38304173686548,0.226697038060569,0.453443256668826,0.453340169315926
"2948",2948,0.348456440148968,0.417878337043549,0.299370853507007,0.298860431146539
"2949",2949,0.290661797835212,0.307949881742656,0.31011250163418,0.310033838233522
"2950",2950,0.152359204607599,0.195973800198448,0.188130544230782,0.188127927601716
"2951",2951,0.338768932055076,0.15377000913831,0.477324455496724,0.476996358549902
"2952",2952,0.286446464909302,0.216371030860491,0.361919828268778,0.361865946849863
"2953",2953,0.1747222713618,0.145205713433048,0.193202228317596,0.193204066075507
"2954",2954,0.350189432616714,0.324288681637919,0.462798560350502,0.461986927119434
"2955",2955,0.366060645176577,0.268591106263746,0.404488142073552,0.404405357941495
"2956",2956,0.233800681392756,0.294573213756282,0.288086864800187,0.288082143582331
"2957",2957,0.222220613954821,0.516478279780253,0.239095519592383,0.238924042634419
"2958",2958,0.276702998184049,0.403205249899652,0.295216498161964,0.294803571481389
"2959",2959,0.257550123335047,0.252049491691035,0.286225788246281,0.28619327945265
"2960",2960,0.186244740605376,0.449562634078004,0.249842068153263,0.249257996087963
"2961",2961,0.270228953183212,0.594782618622346,0.22361829381397,0.22286737129934
"2962",2962,0.176259294624642,0.252479315391753,0.208642042811617,0.208593987591118
"2963",2963,0.323264298269211,0.394550139928488,0.352857693564178,0.352791282198649
"2964",2964,0.193187059401697,0.157779824450514,0.246849325001454,0.246856984809915
"2965",2965,0.300563660781677,0.188931672266377,0.321842577312546,0.321795783596439
"2966",2966,0.256228931922781,0.177773062404433,0.286976043817982,0.286916731838516
"2967",2967,0.351827312665779,0.229270683821614,0.329390397228343,0.329222843350622
"2968",2968,0.333637980641215,0.296992291689353,0.354663580504371,0.354536117721166
"2969",2969,0.456439570911248,0.175162888759231,0.657557670954666,0.656465865766247
"2970",2970,0.161351051113017,0.117630168904574,0.177726469346352,0.177729494118558
